Revenue,EBITDA,Profit Margin,returnOnEquity,Book Value per Share,Operating Cash Flow,Dividend Yield,R&D Expenses,PRICE VAR [%],Class,Sector
3633415000.0,160411000.0,0.0139999999999999,0.0976,13.626,80331000.0,0.0,0.0,-10.429937681868084,0,Basic Materials
1728332000.0,373975000.0,0.127,0.0942,16.383,514938000.0,0.0224,0.0,61.85761048662427,1,Basic Materials
1375964000.0,213818000.0,0.078,0.1264,18.408,128047000.0,0.0166,0.0,31.615557499269304,1,Basic Materials
1576746000.0,37621000.0,-0.003,-0.0077,15.243,743000.0,0.0,0.0,22.487436598929037,1,Basic Materials
926254000.0,60534500.0,0.042,0.0713,10.078,98203000.0,0.0,0.0,19.78852227066224,1,Basic Materials
1468480930.8339,107039431.1571,0.0021,0.0482,4.0337,227233354.8804,0.0024,0.0,18.62821656223931,1,Basic Materials
1066368000.0,340969000.0,0.175,0.1849,20.373,234121000.0,0.0048,0.0,61.38738644054704,1,Basic Materials
4014052000.0,-248845000.0,-0.155,-0.2597,12.294,661832000.0,0.0402,0.0,63.34121278396897,1,Basic Materials
568800000.0,190713000.0,0.081,0.0358,10.408,177164000.0,0.045,0.0,24.646388996287264,1,Basic Materials
1106200000.0,5100000.0,-0.0409999999999999,-0.066,15.433,107100000.0,0.0501,0.0,89.70588029049671,1,Basic Materials
443600000.0,267700000.0,0.055,0.0078,20.213,314300000.0,0.0181,0.0,29.292445579047907,1,Basic Materials
2083660000.0,242845000.0,0.042,0.0993,17.363,205235000.0,0.0128,0.0,37.62202884035825,1,Basic Materials
1570085000.0,82238000.0,-0.0069999999999999,-0.039,9.232,48023000.0,0.0,0.0,33.637612462621284,1,Basic Materials
0.0,-15331000.0,0.042,-0.1092,2.227,-3671000.0,0.0,0.0,55.57121996598517,1,Basic Materials
3564425000.0,149035000.0,-0.006,-0.153,1.446,177034000.0,0.0,0.0,-1.0820548594048454,0,Basic Materials
2965589000.0,119617000.0,0.002,0.0089,21.025,13870000.0,0.0175,0.0,29.56923597312501,1,Basic Materials
4594550000.0,651200000.0,0.052,0.1854,9.939,330448000.0,0.0204,0.0,27.70860936410277,1,Basic Materials
1098700000.0,314300000.0,0.145,0.2489,18.995,137900000.0,0.0351,0.0,6.9324264900732375,1,Basic Materials
289382000.0,27636000.0,0.023,0.0246,9.361,78568000.0,0.0014,0.0,61.22866065170422,1,Basic Materials
2371100000.0,353900000.0,0.067,0.2575,10.131,246900000.0,0.0299,0.0,54.307065712685535,1,Basic Materials
974717000.0,60669000.0,-0.006,-0.0404,9.518,104261000.0,0.0,0.0,33.7280535160442,1,Basic Materials
1040873000.0,82623000.0,0.023,0.0572,13.13,87221000.0,0.0,0.0,72.96512316379079,1,Basic Materials
838000000.0,42100000.0,-0.021,-0.1632,2.408,43700000.0,0.0,0.0,72.41378743356549,1,Basic Materials
41877000.0,4951000.0,-0.019,-0.0245,0.25,5512000.0,0.0,8211000.0,-20.895528628688425,0,Basic Materials
437695000.0,-22454000.0,-0.087,-0.0825,18.481,33533000.0,0.0,0.0,17.27019885238974,1,Basic Materials
825465000.0,69428000.0,0.043,0.1544,14.452,60164000.0,0.0,0.0,-1.5310104645105358,0,Basic Materials
1979393000.0,22684000.0,-0.0069999999999999,0.3851,-4.189,-12301000.0,0.0,0.0,40.94338719553723,1,Basic Materials
306388000.0,38020000.0,0.054,0.2218,1.561,22250000.0,0.0,0.0,2.415022332015136,1,Basic Materials
3645000000.0,20000000.0,-0.071,-0.133,20.909,138000000.0,0.0,0.0,-35.774311354839924,0,Basic Materials
499515000.0,117028000.0,0.156,0.1943,11.353,85661000.0,0.0,3052000.0,-32.25349139832813,0,Basic Materials
447504000.0,45218000.0,0.049,0.1084,10.871,35774000.0,0.0072,0.0,79.62284674125377,1,Basic Materials
1616580000.0,95536000.0,0.049,0.0862,24.302,56011000.0,0.0,0.0,19.183118426168598,1,Basic Materials
408345000.0,60534500.0,0.042,0.0713,10.078,59037000.0,0.0,0.0,49.09328231549439,1,Basic Materials
764100000.0,162000000.0,0.1169999999999999,0.1917,15.467,144700000.0,0.0367,14000000.0,16.17467868127223,1,Basic Materials
1666748000.0,159276000.0,0.039,0.0974,15.283,133743000.0,0.026,0.0,33.08737908837472,1,Basic Materials
1033204000.0,227175000.0,0.073,0.1971,5.937,159220000.0,0.0254,0.0,22.4633308703409,1,Basic Materials
163763000.0,-673955.0,0.042,-0.1348,0.7559999999999999,13182000.0,0.0,16855000.0,-57.802547661884496,0,Basic Materials
717000000.0,60534500.0,0.042,0.0713,10.078,73193000.0,0.0,0.0,31.27272634795218,1,Basic Materials
0.0,-4603036.8764,0.042,-0.0322,4.0918,-5369486.6233,0.0,0.0,-7.386369978593263,0,Basic Materials
1025272000.0,83085000.0,0.031,0.0666,24.031,91010000.0,0.0127,12796000.0,46.96212999380512,1,Basic Materials
1329409000.0,136647000.0,0.048,0.1331,15.716,101536000.0,0.0,0.0,33.052885827757244,1,Basic Materials
2887000000.0,105951000.0,0.017,0.0673,10.731,168796000.0,0.0119,0.0,56.00926598346106,1,Basic Materials
2928800000.0,332200000.0,0.049,0.2053,8.021,240300000.0,0.0132,0.0,5.715697380717884,1,Basic Materials
278019000.0,180708000.0,0.187,0.0221,36.197,192099000.0,0.0175,2194000.0,73.3167506350463,1,Basic Materials
457374000.0,65495000.0,0.045,0.0517,16.523,65857000.0,0.0387,0.0,65.46745395457461,1,Basic Materials
662719000.0,68907000.0,0.04,0.2316,3.658,34547000.0,0.0,0.0,74.77782777763203,1,Basic Materials
933936000.0,95346000.0,0.054,0.1321,13.298,71799000.0,0.009,0.0,27.40711363565289,1,Basic Materials
358632000.0,83080000.0,0.128,0.2556,3.31,55355000.0,0.0095,0.0,50.39851718831036,1,Basic Materials
0.0,-10707000.0,0.042,-0.02,2.132,-10768000.0,0.0,3515000.0,103.99999618530272,1,Basic Materials
1509000000.0,58000000.0,-0.037,-0.1079,6.074,24000000.0,0.0,0.0,61.30777193280835,1,Basic Materials
421682000.0,93812000.0,0.04,0.0556,6.9670000000000005,82578000.0,0.0,0.0,35.48387926762284,1,Basic Materials
320000000.0,43000000.0,0.0375,0.0713,10.078,18000000.0,0.0,0.0,70.65666461099717,1,Basic Materials
645528000.0,59843000.0,0.025,0.0407,11.629,67087000.0,0.0083,0.0,-1.3280235936958662,0,Basic Materials
1188700000.0,60400000.0,0.025,0.0474,22.493,52600000.0,0.0,0.0,55.42544258564404,1,Basic Materials
552492000.0,133620000.0,0.108,0.1288,14.711,103826000.0,0.0056,5990000.0,45.05534136419656,1,Basic Materials
241976000.0,39639000.0,0.077,0.1309,5.831,39565000.0,0.0,0.0,14.652321762769091,1,Basic Materials
46814536.0,11521550.0,0.18,0.1212,3.279,4450532.0,0.0,1084867.0,-63.071296921279405,0,Basic Materials
1752401000.0,208402000.0,0.032,0.1179,26.717,159675000.0,0.0,0.0,45.34369239362873,1,Basic Materials
364023000.0,43431000.0,0.053,0.0991,18.353,20664000.0,0.0199,0.0,60.94621743549443,1,Basic Materials
1483291000.0,134671000.0,0.023,0.0796,9.651,75218000.0,0.0101,0.0,54.8795873149744,1,Basic Materials
44955000.0,2224000.0,0.023,0.0288,1.984,5971000.0,0.0,0.0,103.48836870822736,1,Basic Materials
173160000.0,-28716000.0,-0.17,-0.1351,22.757,55206000.0,0.0,0.0,54.85611052673784,1,Basic Materials
378150000.0,70779000.0,0.118,0.2838,10.826,55064000.0,0.0177,0.0,23.977549879495182,1,Basic Materials
887700000.0,123700000.0,0.0579999999999999,0.1639999999999999,18.599,111200000.0,0.0192,0.0,42.576845106843344,1,Basic Materials
242239000.0,31409000.0,-0.045,-0.2914,1.3,2511000.0,0.0,0.0,-8.094186380901151,0,Basic Materials
175460438.0,-1734139.0,-0.066,-0.1211,10.914,16526999.0,0.0436,0.0,60.08770426383892,1,Basic Materials
0.0,-5428000.0,0.042,-0.0378,0.698,-4196000.0,0.0,0.0,-6.329115261120019,0,Basic Materials
299611000.0,62190000.0,0.155,0.1177,9.079,39623000.0,0.0178,2741000.0,27.2962014009902,1,Basic Materials
737555000.0,90756000.0,0.069,0.1372,28.037,73432000.0,0.016,0.0,72.61480814880484,1,Basic Materials
30322693.0,3077317.0,0.059,0.0399,4.962,-755544.0,0.0,4047279.0,3.930460916036559,1,Basic Materials
21442657.0,-2283742.0,-0.127,-0.2125,0.7609999999999999,-4733759.0,0.0,591585.0,26.50602089509087,1,Basic Materials
122518000.0,3652000.0,-0.052,-0.0524,5.327999999999999,5359000.0,0.0,5253000.0,-31.73553745063159,0,Basic Materials
361001466.2757,120977126.0997,0.0513,0.1109,6.7214,80834017.5953,0.0164,0.0,32.21095834904305,1,Basic Materials
162317120.0,75504141.0,0.21,0.1008,7.486000000000001,70401210.0,0.0,556430.0,15.384614299414787,1,Basic Materials
117908416.0,11316983.0,0.05,0.0637,4.657,12441861.0,0.0,0.0,-16.260166226206113,0,Basic Materials
209947000.0,15784000.0,0.057,0.1847,1.945,11402000.0,0.0,0.0,-6.991524118111358,0,Basic Materials
10791610.9906,2532892.2632,0.0181,0.0346,0.8421,-1567276.9342,0.0,0.0,53.93258727961853,1,Basic Materials
108322780.0,2407441.0,0.004,0.006,9.297,-6373939.0,0.0129,0.0,20.22441854894782,1,Basic Materials
15898547.0,2942289.0,0.095,0.1251,0.913,2736651.0,0.0,95265.0,43.0107515549591,1,Basic Materials
0.0,-13872000.0,0.042,-0.1297,1.21,-16415000.0,0.0,1032000.0,24.99999813735488,1,Basic Materials
340120000.0,87069000.0,0.059,0.0973,7.124,94656000.0,0.0351,2039000.0,88.00429307748207,1,Basic Materials
17562066.0,909575.0,0.008,0.01,6.687,1466061.0,0.0,660402.0,0.5361967995234185,1,Basic Materials
42238151.0,3290682.0,0.042,0.1012,3.394,2830679.0,0.0,0.0,25.97656159050528,1,Basic Materials
1000161294.0,31611774.0,0.022,0.0812,24.158,-62528528.0,0.0,0.0,81.69014096331016,1,Basic Materials
0.0,-31024292.1186,0.042,-0.1398,1.4541,-3068365.8713,0.0,23138.8286,70.03366857816059,1,Basic Materials
261402000.0,27490000.0,0.043,0.1029,15.849,26976000.0,0.0305,0.0,10.632860974639753,1,Basic Materials
78028000.0,11561000.0,0.138,0.1162,14.885,20170000.0,0.0421,0.0,8.729495518341439,1,Basic Materials
0.0,-9177000.0,0.042,-0.1889999999999999,0.628,-8435000.0,0.0,0.0,82.14285296140886,1,Basic Materials
0.0,-5767687.3581,0.042,-0.2019,0.327,-682105.9803,0.0,160654.807,92.3076993614967,1,Basic Materials
13109003.0,94255.0,-0.068,-0.0673,0.188,358453.0,0.0,0.0,-19.35483932991305,0,Basic Materials
180660000.0,-11318000.0,-0.114,-0.1118,26.164,19170000.0,0.0,0.0,39.27835561375482,1,Basic Materials
130837000.0,35119000.0,0.098,0.0773,29.756,32494000.0,0.0091,0.0,38.84378470629825,1,Basic Materials
36371000.0,190000.0,0.001,0.0003,0.899,-24196000.0,0.0,17831000.0,-54.80349415447608,0,Healthcare
2674300000.0,507000000.0,0.094,0.1074,16.7,497400000.0,0.0047,0.0,-1.4120299937367031,0,Healthcare
44250000.0,21135000.0,0.151,0.0999,1.263,-15513000.0,0.0,13171000.0,-24.971625213588943,0,Healthcare
3910865000.0,395712000.0,0.057,0.1475,15.296,262691000.0,0.0173,0.0,-3.9166570028271592,0,Healthcare
4960608000.0,571446000.0,-0.092,-0.1861,13.339,292366000.0,0.0,0.0,-35.647665454594325,0,Healthcare
1794492000.0,336234000.0,0.063,0.0669,24.72,240403000.0,0.0,0.0,-48.46645376899554,0,Healthcare
408345000.0,60534500.0,0.042,0.0713,10.078,-13932000.0,0.0,0.0,-20.181041712976462,0,Healthcare
809628000.0,116011000.0,0.01,0.2366,0.7440000000000001,67037000.0,0.0,0.0,6.260290393035572,1,Healthcare
187000000.0,27000000.0,0.15508021390374,0.0713,10.078,19000000.0,0.0,8000000.0,-1.1160756812943915,0,Healthcare
3366631000.0,78090000.0,0.008,0.0503,8.43,29447000.0,0.0,0.0,-63.01731583700639,0,Healthcare
178513000.0,21918000.0,0.042,0.0978,2.8,14350000.0,0.0,7111000.0,99.1978596216939,1,Healthcare
0.0,-22517000.0,0.042,-0.2756,8.266,-17925000.0,0.0,13905000.0,-31.395350771378325,0,Healthcare
408345000.0,60534500.0,0.042,0.0713,10.078,764300000.0,0.0,0.0,-41.15139086358453,0,Healthcare
1613883000.0,251468000.0,0.051,0.1164,11.719,152428000.0,0.0,0.0,24.96032230602468,1,Healthcare
959891000.0,27023000.0,-0.163,0.2495,-8.177,84481000.0,0.0,0.0,-18.67624131552059,0,Healthcare
0.0,-26645000.0,0.042,-0.3204,6.282,-21567000.0,0.0,7975000.0,-40.640488118374,0,Healthcare
1363302000.0,302657000.0,0.11,0.2037,15.723,306833000.0,0.0,0.0,-2.632584739416933,0,Healthcare
2187338000.0,230932000.0,0.001,0.0,0.0,42889000.0,0.0,0.0,-44.41896006627307,0,Healthcare
296457902.0,120796691.0,0.3,0.2329,14.936,109392000.0,0.0,6024368.0,-24.324327662300487,0,Healthcare
1574978000.0,340519000.0,0.115,0.3139,12.99,279073000.0,0.0,0.0,0.8178048536003093,1,Healthcare
0.0,-26661000.0,0.042,-0.2659,2.342,-18381000.0,0.0,15470000.0,-5.4421782388775135,0,Healthcare
119719000.0,14638000.0,0.068,0.0512,2.827,15773000.0,0.0,11654000.0,38.267714406827714,1,Healthcare
0.0,-35882000.0,0.042,-0.1737,10.832,-35690000.0,0.0,19816000.0,12.548160027914262,1,Healthcare
1830800000.0,360300000.0,0.1159999999999999,0.3347,5.101,171800000.0,0.0,0.0,10.537104383507994,1,Healthcare
94761000.0,-3042000.0,-0.047,-0.0887,3.584,-1359000.0,0.0,10733000.0,41.63265617526307,1,Healthcare
433326000.0,113366000.0,0.132,0.1841,9.893,85051000.0,0.0,12540000.0,21.48165041275781,1,Healthcare
62872000.0,4084000.0,-0.0069999999999999,-0.2466,-1.928,2399000.0,0.0,4312000.0,48.10469278345688,1,Healthcare
97599000.0,1742000.0,-0.023,-0.0536,0.939,-3700000.0,0.0,3350000.0,47.97441306074244,1,Healthcare
359059000.0,88950000.0,-0.024,-0.021,13.191,85870000.0,0.0,0.0,29.794884874114995,1,Healthcare
3742736000.0,420969000.0,0.035,0.1522,6.74,208415000.0,0.0084,0.0,11.251050963523356,1,Healthcare
1142338000.0,10860000.0,-0.023,-0.0566,14.386,-5378000.0,0.0029,0.0,-21.964865823016087,0,Healthcare
3115700000.0,607600000.0,0.0579999999999999,0.2995,6.839,502000000.0,0.0253,0.0,21.82835438988524,1,Healthcare
816366000.0,69440000.0,0.04,0.0912,20.372,59934000.0,0.0,0.0,6.353268477267353,1,Healthcare
1280541000.0,29802000.0,-0.002,-0.0074,12.404000000000002,107785000.0,0.0,0.0,9.673275635585798,1,Healthcare
32604865.0,7181298.0,0.133,0.1312,1.161,-1548697.0,0.0,219815.0,-37.241379565489545,0,Healthcare
412177000.0,75365000.0,-0.035,-0.1052,4.732,48895000.0,0.0,0.0,-21.01378209592837,0,Healthcare
0.0,-20473000.0,0.042,-0.2223,15.15,-20369000.0,0.0,15339000.0,2.841985666336127,1,Healthcare
2779996000.0,627696000.0,0.121,0.138,26.188,368701000.0,0.0,0.0,-6.178746236577152,0,Healthcare
194830000.0,60281000.0,0.182,0.2143,3.982,42809000.0,0.0468,12605000.0,-5.2998566470192285,0,Healthcare
452092000.0,66189000.0,-0.068,-0.1103,7.831,64504000.0,0.0,0.0,77.59562259780726,1,Healthcare
341668000.0,87811000.0,0.132,0.0776,36.59,64195000.0,0.0,15714000.0,40.11981834554452,1,Healthcare
78352000.0,14818000.0,0.099,0.0996,4.384,11438000.0,0.0093,5479000.0,61.88348473700093,1,Healthcare
