Revenue,EBITDA,Profit Margin,returnOnEquity,Book Value per Share,Operating Cash Flow,Dividend Yield,R&D Expenses,PRICE VAR [%],Class,Sector
1240851000.0,265101000.0,0.1169999999999999,0.104,17.23,222013000.0,0.0073,0.0,-70.02031420489374,0,Basic Materials
2733900000.0,650800000.0,0.143,0.2429,11.111,473700000.0,0.0,0.0,-15.166921561743123,0,Basic Materials
1396742000.0,187643000.0,0.0409999999999999,0.1655,4.119,84790000.0,0.0,0.0,-34.117643664629114,0,Basic Materials
139774548.3111,26959151.6104,-0.0723,-0.0194,3.6724,57597014.9254,0.0,0.0,-28.08510800625416,0,Basic Materials
542800000.0,154400000.0,0.049,0.0099,8.776,163500000.0,0.003,8300000.0,-45.74000232214592,0,Basic Materials
3316000000.0,386000000.0,0.073582629674306,0.0656,9.981000000000002,325000000.0,0.0,0.0,50.98853553233489,1,Basic Materials
1362265000.0,216324000.0,0.066,0.1051,19.468,36307000.0,0.0166,0.0,-23.104026486996087,0,Basic Materials
3365968000.0,176080000.0,0.017,0.0769,11.164,93934000.0,0.0,0.0,-37.955915555601074,0,Basic Materials
2209000000.0,411000000.0,0.061,0.1224,10.303,338000000.0,0.0,0.0,-81.6147437959701,0,Basic Materials
1932575000.0,21653000.0,0.002,0.0032,11.579,292183000.0,0.0138,0.0,-61.16505010956651,0,Basic Materials
3710927901.7135,-356627869.3825,-0.0078,-0.1851,7.8666,221524409.958,0.0027,0.0,-45.99236550916565,0,Basic Materials
3763749000.0,339701000.0,0.0,0.0136,8.127,265793000.0,0.0,0.0,-63.851438459114654,0,Basic Materials
1211220000.0,408941000.0,0.1639999999999999,0.1647,25.108,331598000.0,0.0041,0.0,-47.63269328401986,0,Basic Materials
137212000.0,27093000.0,0.157,0.1133,4.726,15628000.0,0.0,0.0,-75.33333301544191,0,Basic Materials
68275000.0,47524000.0,0.154,0.0162,3.896,44773000.0,0.0,0.0,-8.531742690341758,0,Basic Materials
1472101000.0,294590000.0,0.039,0.0354,14.627,165173000.0,0.0,0.0,-10.67550972396938,0,Basic Materials
819596000.0,332160000.0,0.182,0.0934,12.356,256284000.0,0.0313,0.0,-10.66230057874269,0,Basic Materials
1329200000.0,47400000.0,-0.033,-0.0781,12.617,8100000.0,0.0,0.0,-45.71428842214529,0,Basic Materials
675000000.0,512400000.0,0.288,0.0414,26.364,488600000.0,0.0114,0.0,-9.832788185211124,0,Basic Materials
2306043000.0,200244000.0,0.026,0.0565,20.874,140790000.0,0.0105,0.0,-20.33890369649181,0,Basic Materials
150499000.0,25592000.0,0.064,0.0661,1.151,15590000.0,0.0,12898000.0,-17.30768560657815,0,Basic Materials
268111000.0,147881000.0,0.247,0.1176,3.5660000000000003,106465000.0,0.0,1534000.0,-31.707314127441663,0,Basic Materials
2319146000.0,170140000.0,0.021,0.095,12.782,67915000.0,0.0,0.0,-60.29922646134091,0,Basic Materials
2461000000.0,164000000.0,0.013409183258838,0.0656,9.981000000000002,105000000.0,0.0,0.0,13.548387096774194,1,Basic Materials
1402339000.0,640178000.0,0.1,0.0661,8.675,539576000.0,0.0017,0.0,-48.55184691005226,0,Basic Materials
0.0,-5749000.0,0.04,-0.0295,2.713,-3953000.0,0.0,0.0,-42.87949653158793,0,Basic Materials
177915000.0,19551000.0,-0.127,-0.0561,3.475,16693000.0,0.0,0.0,-44.325484750400776,0,Basic Materials
3596166000.0,133800000.0,0.017,0.0648,24.006,-182163000.0,0.0289999999999999,0.0,-18.65403841556257,0,Basic Materials
355047000.0,43617000.0,0.057,0.0665,10.483,59001000.0,0.003,0.0,-22.953107827158057,0,Basic Materials
1607062000.0,269114000.0,0.005,0.0459,2.116,176892000.0,0.0,4227000.0,5.358091291471298,1,Basic Materials
1336000000.0,147700000.0,0.019,0.0909,17.635,94800000.0,0.0,0.0,-57.7990437521144,0,Basic Materials
1331500000.0,230900000.0,0.092,0.2872,6.627999999999999,148500000.0,0.0,0.0,-29.57166111127057,0,Basic Materials
986918000.0,113225000.0,0.063,0.1177,16.773,70070000.0,0.0,0.0,5.608306667241701,1,Basic Materials
167490966.2215,-22823252.1603,-0.1563,-0.0224,13.9733,38268656.7164,0.0095,144540.4556,-22.582937812476413,0,Basic Materials
38368000.0,6343000.0,0.002,0.002,0.266,5626000.0,0.0,6963000.0,-10.958909702068231,0,Basic Materials
427504000.0,36434000.0,-0.139,-0.0667,15.427,815000.0,0.0,0.0,-40.96256945757659,0,Basic Materials
1030248000.0,127086000.0,0.069,0.2019999999999999,21.712,77080000.0,0.0,0.0,-57.945617166184576,0,Basic Materials
1342627723.4054,332953650.0,0.008,0.2799,5.9576,274430855.7838,0.0,0.0,-55.120965899835575,0,Basic Materials
511081000.0,79709000.0,0.078,0.2272,3.54,49025000.0,0.0,0.0,-4.229600530876806,0,Basic Materials
3513000000.0,253000000.0,-0.024,-0.0525,17.669,158000000.0,0.0,0.0,-19.111996398409246,0,Basic Materials
588147000.0,69113000.0,0.045,0.0558,13.686,61017000.0,0.0,4164000.0,-37.035721793949904,0,Basic Materials
1906266000.0,152512000.0,0.083,0.1587,27.76,113192000.0,0.0,0.0,-39.99199722375085,0,Basic Materials
2461000000.0,115000000.0,-0.012,-0.0402,21.666,153000000.0,0.0,0.0,30.91758515179864,1,Basic Materials
800362000.0,88388000.0,0.01,0.0112,16.256,53234000.0,0.0179,0.0,-54.41652028366657,0,Basic Materials
1169145000.0,244025000.0,0.06,0.128,8.47,141926000.0,0.0329,0.0,-24.31669348501291,0,Basic Materials
164026000.0,99003000.0,0.143,0.0576,8.184,35389000.0,0.0,13779000.0,-47.214483948950274,0,Basic Materials
163471000.0,82584000.0,0.267,0.166,1.574,77470000.0,0.0,0.0,-26.017274966549486,0,Basic Materials
1580413000.0,132335000.0,-0.001,-0.0155,2.077,42334000.0,0.0,0.0,-67.75300137505769,0,Basic Materials
2032925000.0,236235000.0,0.075,0.21,25.381,173481000.0,0.0,0.0,-39.54146876799634,0,Basic Materials
0.0,-6355852.3174,0.04,-0.0289,4.9505,-7966221.524,0.0,0.0,16.052631446859507,1,Basic Materials
1139447000.0,81330000.0,0.01,0.0231,24.716,67795000.0,0.0079,13981000.0,-9.347637372433702,0,Basic Materials
105162000.0,25329000.0,0.113,0.0605,4.988,13070000.0,0.0,0.0,-77.54010771037396,0,Basic Materials
0.0,-6428051.0,0.04,-0.1124,0.353,-5825369.0,0.0,2446934.0,13.043472063789409,1,Basic Materials
3941000000.0,204546000.0,0.031,0.1191,13.923,136583000.0,0.0085,0.0,-29.99419564419777,0,Basic Materials
0.0,-11381768.0,0.04,-0.0658,0.76,-8157272.0,0.0,0.0,-30.555553715905976,0,Basic Materials
3229900000.0,139200000.0,-0.018,-0.0964,7.343999999999999,202400000.0,0.0131,0.0,-33.94745115327771,0,Basic Materials
440814000.0,323985000.0,0.23,0.0446,34.924,266853000.0,0.0091,12861000.0,3.271118573109092,1,Basic Materials
50075412.4116,5405341.7125,0.0157,0.0159,0.3818,4479968.5782,0.0,7481539.6701,-47.01492829427969,0,Basic Materials
1132927000.0,128343000.0,0.036,0.1954,6.654,68772000.0,0.0,0.0,-55.52475428817296,0,Basic Materials
1475500000.0,150400000.0,0.02,0.2913,4.814,101800000.0,0.0,0.0,-66.45669060739668,0,Basic Materials
1114533000.0,159383000.0,0.077,0.1823,16.35,124001000.0,0.0089,0.0,-33.5004749137028,0,Basic Materials
405232000.0,89499000.0,0.134,0.2297,4.512,57994000.0,0.0069999999999999,0.0,-4.239198226579366,0,Basic Materials
256203000.0,111869000.0,0.023,0.0134,2.124,123238000.0,0.0,2050000.0,-11.111116630059485,0,Basic Materials
489163000.0,134662000.0,0.122,0.1882,8.231,101667000.0,0.0,0.0,-10.858138553282368,0,Basic Materials
5777865.0,75009000.0,0.04,0.0656,9.981000000000002,-396172.0,0.0,0.0,-45.984250105974255,0,Basic Materials
333000000.0,54000000.0,0.072072072072072,0.0656,9.981000000000002,45000000.0,0.0,0.0,15.929954290489636,1,Basic Materials
866555000.0,92592000.0,0.022,0.0459,11.886,79778000.0,0.0073,0.0,-40.57660690954607,0,Basic Materials
110156000.0,43476000.0,0.038,0.037,1.972,35633000.0,0.0045,4349000.0,-10.33659203523681,0,Basic Materials
704100000.0,37600000.0,-0.059,-0.076,21.38,62900000.0,0.0,0.0,-31.402085773002756,0,Basic Materials
594790000.0,140399000.0,0.151,0.146,19.275,110618000.0,0.0052,9305000.0,-3.314658697795959,0,Basic Materials
245143000.0,24742000.0,0.073,0.0975,7.604,30828000.0,0.0,0.0,-42.22222080937138,0,Basic Materials
42297612.0,6624862.0,0.089,0.0374,3.882,2151011.0,0.0,627577.0,-35.315986151514736,0,Basic Materials
1730408000.0,177318000.0,0.0559999999999999,0.1692,35.016,178670000.0,0.0,0.0,-47.251081305647,0,Basic Materials
483593000.0,59567000.0,0.047,0.1035,20.674,44855000.0,0.0174,0.0,17.56484299872491,1,Basic Materials
1524997000.0,113218000.0,0.01,0.0374,9.726,96344000.0,0.0105,0.0,-43.53097170549543,0,Basic Materials
297171249.0181,123795758.0518,0.0715,0.0933,1.2781,165812254.5169,0.0,1358994.5012,-78.03738430989691,0,Basic Materials
44025000.0,4241000.0,0.06,0.0841,2.113,4008000.0,0.0,0.0,-3.636360258532444,0,Basic Materials
132780000.0,-4218000.0,-0.077,-0.0507,20.833,-7520000.0,0.0,0.0,21.049902248381407,1,Basic Materials
979900000.0,137700000.0,0.0819999999999999,0.2008,23.796,100000000.0,0.0163,0.0,-33.79839137168966,0,Basic Materials
440000000.0,75009000.0,0.04,0.0656,9.981000000000002,2000000.0,0.0,0.0,46.07843503911701,1,Basic Materials
201147682.0,10201679.0,0.0069999999999999,0.015,10.277,2235450.0,0.0097,0.0,25.24218148726511,1,Basic Materials
0.0,-7861000.0,0.04,-0.0508,0.623,-4990000.0,0.0,0.0,-11.956523077136376,0,Basic Materials
275026000.0,28438000.0,0.085,0.0669,8.05,39347000.0,0.0171,3659000.0,14.618464088296037,1,Basic Materials
820082000.0,85789000.0,0.025,0.0497,30.654,64762000.0,0.0092,0.0,18.29198617026517,1,Basic Materials
69762000.0,20656000.0,0.171,0.188,5.992999999999999,28885000.0,0.0091,0.0,-28.15560511211409,0,Basic Materials
39569123.0,5048171.0,0.086,0.07,5.395,5735691.0,0.0,2912393.0,28.62217343072865,1,Basic Materials
33202666.0,790340.0,0.001,0.0014,1.435,-591256.0,0.0,936929.0,38.549628740396365,1,Basic Materials
111631000.0,-8383000.0,-0.173,-0.1914,4.316,-4606000.0,0.0,6180000.0,-57.22891352845421,0,Basic Materials
375249230.7692,104239692.3077,0.0237,0.0622,5.4683,77048615.3846,0.0133,0.0,-19.424462095475747,0,Basic Materials
107522441.0,32907195.0,0.074,0.0208,8.162,62751616.0,0.0,195195.0,-46.57534582124094,0,Basic Materials
132375915.0,8443770.0,0.04,0.0523,5.167000000000001,-3019725.0,0.0,0.0,-51.26353670983392,0,Basic Materials
35551016.0,11318168.0,0.168,0.1212,2.5780000000000003,2534918.0,0.0,647754.0,-81.7158941223014,0,Basic Materials
326718000.0,29604000.0,0.048,0.1637,2.72,25233000.0,0.0,0.0,-59.0625023981556,0,Basic Materials
26205027.4941,6485467.3998,0.0597,0.0365,1.0322,-1702278.0833,0.0,0.0,-57.9310348796504,0,Basic Materials
27032964.0,-3953151.0,-0.155,-0.013,1.645,-1043000.0,0.0,3714.0,-34.108523335080505,0,Basic Materials
172263000.0,75009000.0,0.04,0.0656,9.981000000000002,3799000.0,0.0,0.0,-35.465241988715306,0,Basic Materials
440000000.0,75009000.0,0.04,0.0656,9.981000000000002,56634000.0,0.0,0.0,3.2102675798847105,1,Basic Materials
77756055.0,-2556410.0,-0.034,-0.0444,8.809,-202658.0,0.0062,0.0,31.34001555873404,1,Basic Materials
15494325.0,3751296.0,0.113,0.1176,1.2990000000000002,1042425.0,0.0,98928.0,-27.419349285966263,0,Basic Materials
0.0,-6838000.0,0.04,-0.0746,0.943,-8312000.0,0.0,756000.0,-33.333336343668805,0,Basic Materials
271633000.0,64790000.0,0.122,0.1327,8.406,65771000.0,0.0254,854000.0,-17.424690782427074,0,Basic Materials
17243244.0,434075.0,-0.013,-0.0175,6.454,204689.0,0.0,688688.0,8.634021347064932,1,Basic Materials
47701056.0,4760474.0,0.057,0.1382,4.34,2390148.0,0.0,0.0,-6.754096609647156,0,Basic Materials
2009732643.0,189962007.0,0.013,0.0671,35.449,-25749914.0,0.0,0.0,-60.89108767737103,0,Basic Materials
133627651.2176,89556166.5357,0.0793,0.0512,1.6418,33504320.5027,0.0,370777.6905,-42.623462715735634,0,Basic Materials
262307000.0,28205000.0,0.0409999999999999,0.0856,17.752,26949000.0,0.0213,0.0,-33.17942846985037,0,Basic Materials
1459097610.5745,230693848.5003,0.0034,0.055,10.640999999999998,161888917.1327,0.0,0.0,1.8027579087207293,1,Basic Materials
205118000.0,67202000.0,-0.023,-0.0301,0.951,54469000.0,0.0,0.0,-26.01933465480768,0,Basic Materials
0.0,-3919971.1538,0.04,-0.182,0.2404,-3432282.8526,0.0,42623.3974,2.9411736347271384,1,Basic Materials
202643000.0,23109000.0,0.038,0.0397,26.526,1105000.0,0.0,0.0,-26.71790927005029,0,Basic Materials
54280000.0,3539000.0,-0.064,-0.0394,2.191,1578000.0,0.0,2726000.0,-59.45946175514261,0,Basic Materials
144844000.0,41733000.0,0.187,0.1323,36.805,34282000.0,0.0069999999999999,0.0,-7.855799864071227,0,Basic Materials
0.0,-2090800.4713,0.04,-0.0598,0.3653,-1794367.6355,0.0,0.0,-56.73076878990646,0,Basic Materials
440000000.0,75009000.0,0.04,0.0656,9.981000000000002,56634000.0,0.0,0.0,16.932255158559958,1,Healthcare
440000000.0,75009000.0,0.04,0.0656,9.981000000000002,56634000.0,0.0,0.0,30.72768982239212,1,Healthcare
2836316000.0,556061000.0,0.07,0.0777,29.591,399577000.0,0.0,0.0,-23.957414847126103,0,Healthcare
65000000.0,-12000000.0,-0.18461538461538,0.0656,9.981000000000002,-6000000.0,0.0,8000000.0,6.9617946567469575,1,Healthcare
922186000.0,131782000.0,0.0,0.0009,1.3130000000000002,142225000.0,0.0,0.0,1.194028689369682,1,Healthcare
266687000.0,5654000.0,-0.013,-0.0524,5.045,5882000.0,0.0,0.0,6.10306701131156,1,Healthcare
440000000.0,75009000.0,0.04,0.0656,9.981000000000002,56634000.0,0.0,0.0,-86.20955296625051,0,Healthcare
440000000.0,75009000.0,0.04,0.0656,9.981000000000002,84000000.0,0.0,0.0,6.0869520989017225,1,Healthcare
2259389000.0,199260000.0,0.038,0.0934,14.907,220408000.0,0.0,0.0,1.2886861517204962,1,Healthcare
1857601000.0,455660000.0,0.066,0.118,22.01,318074000.0,0.0,0.0,2.286487794313457,1,Healthcare
370406840.0,145606966.0,0.183,0.1136,21.862,102183885.0,0.0,6503712.0,-6.606785430409371,0,Healthcare
1758439000.0,401981000.0,0.157,0.2363,22.003,383082000.0,0.0,0.0,12.866878865304871,1,Healthcare
167064000.0,47107000.0,0.185,0.1199,4.371,28156000.0,0.0,13365000.0,-39.45049377486525,0,Healthcare
436000000.0,52000000.0,-0.025229357798165,0.0656,9.981000000000002,50000000.0,0.0,3000000.0,29.89164885795826,1,Healthcare
2075400000.0,372200000.0,0.053,0.1518,5.79,299500000.0,0.0,0.0,-25.83254132694477,0,Healthcare
109283000.0,6039000.0,0.054,0.0804,4.194,4192000.0,0.0,5060000.0,53.98917969758271,1,Healthcare
105086000.0,710000.0,-0.024,-0.0282,1.917,-205000.0,0.0,2928000.0,-66.30303064982095,0,Healthcare
436152000.0,110978000.0,0.09,0.0777,12.893,97385000.0,0.0,0.0,42.51481199519969,1,Healthcare
4365245000.0,473714000.0,0.0409999999999999,0.2152,6.385,238131000.0,0.0,0.0,-14.958443045510714,0,Healthcare
966497000.0,-28712000.0,-0.079,-0.1808,12.924,-25774000.0,0.0023,0.0,-74.85079983934111,0,Healthcare
1062602000.0,77830000.0,0.047,0.1116,25.337,32326000.0,0.0,0.0,52.35313028355236,1,Healthcare
3458312000.0,587860000.0,0.093,0.1045,33.176,511378000.0,0.0,0.0,-39.71501828984911,0,Healthcare
556942000.0,126238000.0,0.114,0.2343,6.91,105276000.0,0.0,0.0,-32.305597727127484,0,Healthcare
100867000.0,25182000.0,0.17,0.1565,5.789,22868000.0,0.0071,6636000.0,-23.3977033954374,0,Healthcare
95006145.0,56478941.0,0.2019999999999999,0.2597,1.002,35750775.0,0.0,0.0,8.928571580624094,1,Healthcare
250476000.0,38728000.0,0.071,0.2124,5.09,45227000.0,0.0,0.0,4.618396635660867,1,Healthcare
141236000.0,24196000.0,0.201,0.0479,15.472,17451000.0,0.0,8672000.0,42.30976719951309,1,Healthcare
77407000.0,3002000.0,-0.011,-0.0107,2.3280000000000003,1057000.0,0.0,5645000.0,-3.636360221001021,0,Healthcare
249438000.0,41958000.0,0.084,0.0925,10.977,60494000.0,0.0,5313000.0,4.195686898401712,1,Healthcare
176842000.0,56312000.0,-0.006,-0.0062,15.134,39419000.0,0.0,9070000.0,-34.49731084114376,0,Healthcare
1318220000.0,85045000.0,0.032,0.1578,24.862,55044000.0,0.0,0.0,-0.282435907665691,0,Healthcare
